date,Morning Sickness,isPartial,state,symptom
2007-11-01,0,False,WI,Purpura Fulminans
2007-12-01,0,False,WI,Purpura Fulminans
2008-01-01,0,False,WI,Purpura Fulminans
2008-02-01,0,False,WI,Purpura Fulminans
2008-03-01,0,False,WI,Purpura Fulminans
2008-04-01,0,False,WI,Purpura Fulminans
2008-05-01,0,False,WI,Purpura Fulminans
2008-06-01,0,False,WI,Purpura Fulminans
2008-07-01,0,False,WI,Purpura Fulminans
2008-08-01,0,False,WI,Purpura Fulminans
2008-09-01,0,False,WI,Purpura Fulminans
2008-10-01,58,False,WI,Purpura Fulminans
2008-11-01,0,False,WI,Purpura Fulminans
2008-12-01,0,False,WI,Purpura Fulminans
2009-01-01,0,False,WI,Purpura Fulminans
2009-02-01,0,False,WI,Purpura Fulminans
2009-03-01,0,False,WI,Purpura Fulminans
2009-04-01,0,False,WI,Purpura Fulminans
2009-05-01,0,False,WI,Purpura Fulminans
2009-06-01,0,False,WI,Purpura Fulminans
2009-07-01,62,False,WI,Purpura Fulminans
2009-08-01,0,False,WI,Purpura Fulminans
2009-09-01,0,False,WI,Purpura Fulminans
2009-10-01,55,False,WI,Purpura Fulminans
2009-11-01,0,False,WI,Purpura Fulminans
2009-12-01,56,False,WI,Purpura Fulminans
2010-01-01,54,False,WI,Purpura Fulminans
2010-02-01,0,False,WI,Purpura Fulminans
2010-03-01,0,False,WI,Purpura Fulminans
2010-04-01,0,False,WI,Purpura Fulminans
2010-05-01,0,False,WI,Purpura Fulminans
2010-06-01,0,False,WI,Purpura Fulminans
2010-07-01,0,False,WI,Purpura Fulminans
2010-08-01,0,False,WI,Purpura Fulminans
2010-09-01,0,False,WI,Purpura Fulminans
2010-10-01,0,False,WI,Purpura Fulminans
2010-11-01,0,False,WI,Purpura Fulminans
2010-12-01,0,False,WI,Purpura Fulminans
2011-01-01,0,False,WI,Purpura Fulminans
2011-02-01,0,False,WI,Purpura Fulminans
2011-03-01,29,False,WI,Purpura Fulminans
2011-04-01,0,False,WI,Purpura Fulminans
2011-05-01,0,False,WI,Purpura Fulminans
2011-06-01,0,False,WI,Purpura Fulminans
2011-07-01,0,False,WI,Purpura Fulminans
2011-08-01,0,False,WI,Purpura Fulminans
2011-09-01,29,False,WI,Purpura Fulminans
2011-10-01,0,False,WI,Purpura Fulminans
2011-11-01,0,False,WI,Purpura Fulminans
2011-12-01,0,False,WI,Purpura Fulminans
2012-01-01,0,False,WI,Purpura Fulminans
2012-02-01,0,False,WI,Purpura Fulminans
2012-03-01,0,False,WI,Purpura Fulminans
2012-04-01,0,False,WI,Purpura Fulminans
2012-05-01,22,False,WI,Purpura Fulminans
2012-06-01,0,False,WI,Purpura Fulminans
2012-07-01,0,False,WI,Purpura Fulminans
2012-08-01,0,False,WI,Purpura Fulminans
2012-09-01,0,False,WI,Purpura Fulminans
2012-10-01,0,False,WI,Purpura Fulminans
2012-11-01,0,False,WI,Purpura Fulminans
2012-12-01,0,False,WI,Purpura Fulminans
2013-01-01,0,False,WI,Purpura Fulminans
2013-02-01,0,False,WI,Purpura Fulminans
2013-03-01,0,False,WI,Purpura Fulminans
2013-04-01,17,False,WI,Purpura Fulminans
2013-05-01,27,False,WI,Purpura Fulminans
2013-06-01,78,False,WI,Purpura Fulminans
2013-07-01,64,False,WI,Purpura Fulminans
2013-08-01,22,False,WI,Purpura Fulminans
2013-09-01,0,False,WI,Purpura Fulminans
2013-10-01,18,False,WI,Purpura Fulminans
2013-11-01,0,False,WI,Purpura Fulminans
2013-12-01,0,False,WI,Purpura Fulminans
2014-01-01,17,False,WI,Purpura Fulminans
2014-02-01,0,False,WI,Purpura Fulminans
2014-03-01,0,False,WI,Purpura Fulminans
2014-04-01,0,False,WI,Purpura Fulminans
2014-05-01,17,False,WI,Purpura Fulminans
2014-06-01,0,False,WI,Purpura Fulminans
2014-07-01,0,False,WI,Purpura Fulminans
2014-08-01,19,False,WI,Purpura Fulminans
2014-09-01,18,False,WI,Purpura Fulminans
2014-10-01,17,False,WI,Purpura Fulminans
2014-11-01,0,False,WI,Purpura Fulminans
2014-12-01,0,False,WI,Purpura Fulminans
2015-01-01,17,False,WI,Purpura Fulminans
2015-02-01,0,False,WI,Purpura Fulminans
2015-03-01,0,False,WI,Purpura Fulminans
2015-04-01,0,False,WI,Purpura Fulminans
2015-05-01,0,False,WI,Purpura Fulminans
2015-06-01,20,False,WI,Purpura Fulminans
2015-07-01,0,False,WI,Purpura Fulminans
2015-08-01,0,False,WI,Purpura Fulminans
2015-09-01,0,False,WI,Purpura Fulminans
2015-10-01,0,False,WI,Purpura Fulminans
2015-11-01,0,False,WI,Purpura Fulminans
2015-12-01,17,False,WI,Purpura Fulminans
2016-01-01,0,False,WI,Purpura Fulminans
2016-02-01,23,False,WI,Purpura Fulminans
2016-03-01,15,False,WI,Purpura Fulminans
2016-04-01,0,False,WI,Purpura Fulminans
2016-05-01,46,False,WI,Purpura Fulminans
2016-06-01,17,False,WI,Purpura Fulminans
2016-07-01,16,False,WI,Purpura Fulminans
2016-08-01,0,False,WI,Purpura Fulminans
2016-09-01,0,False,WI,Purpura Fulminans
2016-10-01,0,False,WI,Purpura Fulminans
2016-11-01,0,False,WI,Purpura Fulminans
2016-12-01,0,False,WI,Purpura Fulminans
2017-01-01,0,False,WI,Purpura Fulminans
2017-02-01,14,False,WI,Purpura Fulminans
2017-03-01,0,False,WI,Purpura Fulminans
2017-04-01,0,False,WI,Purpura Fulminans
2017-05-01,0,False,WI,Purpura Fulminans
2017-06-01,15,False,WI,Purpura Fulminans
2017-07-01,0,False,WI,Purpura Fulminans
2017-08-01,14,False,WI,Purpura Fulminans
2017-09-01,0,False,WI,Purpura Fulminans
2017-10-01,0,False,WI,Purpura Fulminans
2017-11-01,0,False,WI,Purpura Fulminans
2017-12-01,0,False,WI,Purpura Fulminans
2018-01-01,12,False,WI,Purpura Fulminans
2018-02-01,13,False,WI,Purpura Fulminans
2018-03-01,0,False,WI,Purpura Fulminans
2018-04-01,0,False,WI,Purpura Fulminans
2018-05-01,0,False,WI,Purpura Fulminans
2018-06-01,0,False,WI,Purpura Fulminans
2018-07-01,0,False,WI,Purpura Fulminans
2018-08-01,13,False,WI,Purpura Fulminans
2018-09-01,0,True,WI,Purpura Fulminans
,state,symptom
date,Renal Colic,isPartial,state,symptom
2004-01-01,100,False,AL,Renal Colic
2004-02-01,0,False,AL,Renal Colic
2004-03-01,0,False,AL,Renal Colic
2004-04-01,0,False,AL,Renal Colic
2004-05-01,0,False,AL,Renal Colic
2004-06-01,0,False,AL,Renal Colic
2004-07-01,0,False,AL,Renal Colic
2004-08-01,0,False,AL,Renal Colic
2004-09-01,0,False,AL,Renal Colic
2004-10-01,79,False,AL,Renal Colic
2004-11-01,0,False,AL,Renal Colic
2004-12-01,0,False,AL,Renal Colic
2005-01-01,0,False,AL,Renal Colic
2005-02-01,0,False,AL,Renal Colic
2005-03-01,0,False,AL,Renal Colic
2005-04-01,0,False,AL,Renal Colic
2005-05-01,0,False,AL,Renal Colic
2005-06-01,0,False,AL,Renal Colic
2005-07-01,0,False,AL,Renal Colic
2005-08-01,0,False,AL,Renal Colic
2005-09-01,0,False,AL,Renal Colic
2005-10-01,0,False,AL,Renal Colic
2005-11-01,0,False,AL,Renal Colic
2005-12-01,0,False,AL,Renal Colic
2006-01-01,0,False,AL,Renal Colic
2006-02-01,0,False,AL,Renal Colic
2006-03-01,39,False,AL,Renal Colic
2006-04-01,0,False,AL,Renal Colic
2006-05-01,0,False,AL,Renal Colic
2006-06-01,0,False,AL,Renal Colic
2006-07-01,0,False,AL,Renal Colic
2006-08-01,0,False,AL,Renal Colic
2006-09-01,0,False,AL,Renal Colic
2006-10-01,0,False,AL,Renal Colic
2006-11-01,0,False,AL,Renal Colic
2006-12-01,0,False,AL,Renal Colic
2007-01-01,0,False,AL,Renal Colic
2007-02-01,0,False,AL,Renal Colic
2007-03-01,0,False,AL,Renal Colic
2007-04-01,0,False,AL,Renal Colic
2007-05-01,0,False,AL,Renal Colic
2007-06-01,0,False,AL,Renal Colic
2007-07-01,0,False,AL,Renal Colic
2007-08-01,0,False,AL,Renal Colic
2007-09-01,0,False,AL,Renal Colic
2007-10-01,21,False,AL,Renal Colic
2007-11-01,22,False,AL,Renal Colic
2007-12-01,0,False,AL,Renal Colic
2008-01-01,0,False,AL,Renal Colic
2008-02-01,0,False,AL,Renal Colic
2008-03-01,0,False,AL,Renal Colic
2008-04-01,0,False,AL,Renal Colic
2008-05-01,40,False,AL,Renal Colic
2008-06-01,21,False,AL,Renal Colic
2008-07-01,0,False,AL,Renal Colic
2008-08-01,20,False,AL,Renal Colic
2008-09-01,18,False,AL,Renal Colic
2008-10-01,17,False,AL,Renal Colic
2008-11-01,19,False,AL,Renal Colic
2008-12-01,0,False,AL,Renal Colic
2009-01-01,0,False,AL,Renal Colic
2009-02-01,0,False,AL,Renal Colic
2009-03-01,16,False,AL,Renal Colic
2009-04-01,0,False,AL,Renal Colic
2009-05-01,0,False,AL,Renal Colic
2009-06-01,0,False,AL,Renal Colic
2009-07-01,17,False,AL,Renal Colic
2009-08-01,0,False,AL,Renal Colic
2009-09-01,0,False,AL,Renal Colic
2009-10-01,0,False,AL,Renal Colic
2009-11-01,0,False,AL,Renal Colic
2009-12-01,16,False,AL,Renal Colic
2010-01-01,15,False,AL,Renal Colic
2010-02-01,0,False,AL,Renal Colic
2010-03-01,0,False,AL,Renal Colic
2010-04-01,0,False,AL,Renal Colic
2010-05-01,16,False,AL,Renal Colic
2010-06-01,17,False,AL,Renal Colic
2010-07-01,0,False,AL,Renal Colic
2010-08-01,0,False,AL,Renal Colic
2010-09-01,0,False,AL,Renal Colic
2010-10-01,0,False,AL,Renal Colic
2010-11-01,0,False,AL,Renal Colic
2010-12-01,0,False,AL,Renal Colic
2011-01-01,0,False,AL,Renal Colic
2011-02-01,0,False,AL,Renal Colic
2011-03-01,7,False,AL,Renal Colic
2011-04-01,0,False,AL,Renal Colic
2011-05-01,0,False,AL,Renal Colic
2011-06-01,8,False,AL,Renal Colic
2011-07-01,0,False,AL,Renal Colic
2011-08-01,14,False,AL,Renal Colic
2011-09-01,11,False,AL,Renal Colic
2011-10-01,0,False,AL,Renal Colic
2011-11-01,0,False,AL,Renal Colic
2011-12-01,0,False,AL,Renal Colic
2012-01-01,12,False,AL,Renal Colic
2012-02-01,0,False,AL,Renal Colic
2012-03-01,0,False,AL,Renal Colic
2012-04-01,6,False,AL,Renal Colic
2012-05-01,0,False,AL,Renal Colic
2012-06-01,7,False,AL,Renal Colic
2012-07-01,6,False,AL,Renal Colic
2012-08-01,6,False,AL,Renal Colic
2012-09-01,6,False,AL,Renal Colic
2012-10-01,5,False,AL,Renal Colic
2012-11-01,12,False,AL,Renal Colic
2012-12-01,5,False,AL,Renal Colic
2013-01-01,5,False,AL,Renal Colic
2013-02-01,5,False,AL,Renal Colic
2013-03-01,10,False,AL,Renal Colic
2013-04-01,0,False,AL,Renal Colic
2013-05-01,5,False,AL,Renal Colic
2013-06-01,11,False,AL,Renal Colic
2013-07-01,5,False,AL,Renal Colic
2013-08-01,8,False,AL,Renal Colic
2013-09-01,5,False,AL,Renal Colic
2013-10-01,10,False,AL,Renal Colic
2013-11-01,0,False,AL,Renal Colic
2013-12-01,0,False,AL,Renal Colic
2014-01-01,0,False,AL,Renal Colic
2014-02-01,5,False,AL,Renal Colic
2014-03-01,10,False,AL,Renal Colic
2014-04-01,4,False,AL,Renal Colic
2014-05-01,0,False,AL,Renal Colic
2014-06-01,0,False,AL,Renal Colic
2014-07-01,5,False,AL,Renal Colic
2014-08-01,0,False,AL,Renal Colic
2014-09-01,0,False,AL,Renal Colic
2014-10-01,7,False,AL,Renal Colic
2014-11-01,11,False,AL,Renal Colic
2014-12-01,5,False,AL,Renal Colic
2015-01-01,0,False,AL,Renal Colic
2015-02-01,0,False,AL,Renal Colic
2015-03-01,0,False,AL,Renal Colic
2015-04-01,0,False,AL,Renal Colic
2015-05-01,9,False,AL,Renal Colic
2015-06-01,6,False,AL,Renal Colic
2015-07-01,0,False,AL,Renal Colic
2015-08-01,5,False,AL,Renal Colic
2015-09-01,0,False,AL,Renal Colic
2015-10-01,5,False,AL,Renal Colic
2015-11-01,0,False,AL,Renal Colic
2015-12-01,5,False,AL,Renal Colic
2016-01-01,3,False,AL,Renal Colic
2016-02-01,3,False,AL,Renal Colic
2016-03-01,0,False,AL,Renal Colic
2016-04-01,6,False,AL,Renal Colic
2016-05-01,3,False,AL,Renal Colic
2016-06-01,3,False,AL,Renal Colic
2016-07-01,0,False,AL,Renal Colic
2016-08-01,3,False,AL,Renal Colic
2016-09-01,0,False,AL,Renal Colic
2016-10-01,6,False,AL,Renal Colic
2016-11-01,0,False,AL,Renal Colic
2016-12-01,3,False,AL,Renal Colic
2017-01-01,5,False,AL,Renal Colic
2017-02-01,6,False,AL,Renal Colic
2017-03-01,4,False,AL,Renal Colic
2017-04-01,3,False,AL,Renal Colic
2017-05-01,6,False,AL,Renal Colic
2017-06-01,0,False,AL,Renal Colic
2017-07-01,3,False,AL,Renal Colic
2017-08-01,0,False,AL,Renal Colic
2017-09-01,3,False,AL,Renal Colic
2017-10-01,5,False,AL,Renal Colic
2017-11-01,4,False,AL,Renal Colic
2017-12-01,0,False,AL,Renal Colic
2018-01-01,2,False,AL,Renal Colic
2018-02-01,3,False,AL,Renal Colic
2018-03-01,0,False,AL,Renal Colic
2018-04-01,3,False,AL,Renal Colic
2018-05-01,4,False,AL,Renal Colic
2018-06-01,5,False,AL,Renal Colic
2018-07-01,0,False,AL,Renal Colic
2018-08-01,3,False,AL,Renal Colic
2018-09-01,0,True,AL,Renal Colic
,state,symptom
date,Renal Colic,isPartial,state,symptom
2004-01-01,0,False,AZ,Renal Colic
2004-02-01,0,False,AZ,Renal Colic
2004-03-01,0,False,AZ,Renal Colic
2004-04-01,0,False,AZ,Renal Colic
2004-05-01,0,False,AZ,Renal Colic
2004-06-01,0,False,AZ,Renal Colic
2004-07-01,0,False,AZ,Renal Colic
2004-08-01,0,False,AZ,Renal Colic
2004-09-01,0,False,AZ,Renal Colic
2004-10-01,0,False,AZ,Renal Colic
2004-11-01,0,False,AZ,Renal Colic
2004-12-01,0,False,AZ,Renal Colic
2005-01-01,0,False,AZ,Renal Colic
2005-02-01,0,False,AZ,Renal Colic
2005-03-01,81,False,AZ,Renal Colic
2005-04-01,0,False,AZ,Renal Colic
2005-05-01,0,False,AZ,Renal Colic
2005-06-01,0,False,AZ,Renal Colic
2005-07-01,0,False,AZ,Renal Colic
2005-08-01,0,False,AZ,Renal Colic
2005-09-01,0,False,AZ,Renal Colic
2005-10-01,0,False,AZ,Renal Colic
2005-11-01,0,False,AZ,Renal Colic
2005-12-01,0,False,AZ,Renal Colic
2006-01-01,0,False,AZ,Renal Colic
2006-02-01,0,False,AZ,Renal Colic
2006-03-01,0,False,AZ,Renal Colic
2006-04-01,0,False,AZ,Renal Colic
2006-05-01,0,False,AZ,Renal Colic
2006-06-01,0,False,AZ,Renal Colic
2006-07-01,100,False,AZ,Renal Colic
2006-08-01,0,False,AZ,Renal Colic
2006-09-01,0,False,AZ,Renal Colic
2006-10-01,0,False,AZ,Renal Colic
2006-11-01,0,False,AZ,Renal Colic
2006-12-01,0,False,AZ,Renal Colic
2007-01-01,0,False,AZ,Renal Colic
2007-02-01,0,False,AZ,Renal Colic
2007-03-01,0,False,AZ,Renal Colic
2007-04-01,0,False,AZ,Renal Colic
2007-05-01,32,False,AZ,Renal Colic
2007-06-01,0,False,AZ,Renal Colic
2007-07-01,32,False,AZ,Renal Colic
2007-08-01,0,False,AZ,Renal Colic
2007-09-01,0,False,AZ,Renal Colic
2007-10-01,28,False,AZ,Renal Colic
2007-11-01,29,False,AZ,Renal Colic
2007-12-01,0,False,AZ,Renal Colic
2008-01-01,0,False,AZ,Renal Colic
2008-02-01,0,False,AZ,Renal Colic
2008-03-01,26,False,AZ,Renal Colic
2008-04-01,0,False,AZ,Renal Colic
2008-05-01,26,False,AZ,Renal Colic
2008-06-01,27,False,AZ,Renal Colic
2008-07-01,0,False,AZ,Renal Colic
2008-08-01,51,False,AZ,Renal Colic
2008-09-01,0,False,AZ,Renal Colic
2008-10-01,0,False,AZ,Renal Colic
2008-11-01,0,False,AZ,Renal Colic
2008-12-01,0,False,AZ,Renal Colic
2009-01-01,0,False,AZ,Renal Colic
2009-02-01,25,False,AZ,Renal Colic
2009-03-01,0,False,AZ,Renal Colic
2009-04-01,44,False,AZ,Renal Colic
2009-05-01,0,False,AZ,Renal Colic
2009-06-01,24,False,AZ,Renal Colic
2009-07-01,23,False,AZ,Renal Colic
2009-08-01,0,False,AZ,Renal Colic
2009-09-01,22,False,AZ,Renal Colic
2009-10-01,21,False,AZ,Renal Colic
2009-11-01,0,False,AZ,Renal Colic
2009-12-01,0,False,AZ,Renal Colic
2010-01-01,0,False,AZ,Renal Colic
2010-02-01,0,False,AZ,Renal Colic
2010-03-01,0,False,AZ,Renal Colic
2010-04-01,0,False,AZ,Renal Colic
2010-05-01,21,False,AZ,Renal Colic
2010-06-01,22,False,AZ,Renal Colic
2010-07-01,0,False,AZ,Renal Colic
2010-08-01,0,False,AZ,Renal Colic
2010-09-01,20,False,AZ,Renal Colic
2010-10-01,19,False,AZ,Renal Colic
2010-11-01,0,False,AZ,Renal Colic
2010-12-01,19,False,AZ,Renal Colic
2011-01-01,0,False,AZ,Renal Colic
2011-02-01,0,False,AZ,Renal Colic
2011-03-01,0,False,AZ,Renal Colic
2011-04-01,16,False,AZ,Renal Colic
2011-05-01,21,False,AZ,Renal Colic
2011-06-01,11,False,AZ,Renal Colic
2011-07-01,0,False,AZ,Renal Colic
2011-08-01,11,False,AZ,Renal Colic
2011-09-01,11,False,AZ,Renal Colic
2011-10-01,10,False,AZ,Renal Colic
2011-11-01,20,False,AZ,Renal Colic
2011-12-01,10,False,AZ,Renal Colic
2012-01-01,14,False,AZ,Renal Colic
2012-02-01,10,False,AZ,Renal Colic
2012-03-01,9,False,AZ,Renal Colic
2012-04-01,0,False,AZ,Renal Colic
2012-05-01,18,False,AZ,Renal Colic
2012-06-01,10,False,AZ,Renal Colic
2012-07-01,9,False,AZ,Renal Colic
2012-08-01,9,False,AZ,Renal Colic
2012-09-01,8,False,AZ,Renal Colic
2012-10-01,0,False,AZ,Renal Colic
2012-11-01,8,False,AZ,Renal Colic
2012-12-01,8,False,AZ,Renal Colic
2013-01-01,7,False,AZ,Renal Colic
2013-02-01,8,False,AZ,Renal Colic
2013-03-01,10,False,AZ,Renal Colic
2013-04-01,10,False,AZ,Renal Colic
2013-05-01,21,False,AZ,Renal Colic
2013-06-01,12,False,AZ,Renal Colic
2013-07-01,16,False,AZ,Renal Colic
2013-08-01,8,False,AZ,Renal Colic
2013-09-01,0,False,AZ,Renal Colic
2013-10-01,0,False,AZ,Renal Colic
2013-11-01,8,False,AZ,Renal Colic
2013-12-01,0,False,AZ,Renal Colic
2014-01-01,13,False,AZ,Renal Colic
2014-02-01,7,False,AZ,Renal Colic
2014-03-01,13,False,AZ,Renal Colic
2014-04-01,6,False,AZ,Renal Colic
2014-05-01,7,False,AZ,Renal Colic
2014-06-01,12,False,AZ,Renal Colic
2014-07-01,8,False,AZ,Renal Colic
2014-08-01,8,False,AZ,Renal Colic
2014-09-01,0,False,AZ,Renal Colic
2014-10-01,15,False,AZ,Renal Colic
2014-11-01,0,False,AZ,Renal Colic
2014-12-01,8,False,AZ,Renal Colic
2015-01-01,7,False,AZ,Renal Colic
2015-02-01,12,False,AZ,Renal Colic
2015-03-01,11,False,AZ,Renal Colic
2015-04-01,15,False,AZ,Renal Colic
2015-05-01,8,False,AZ,Renal Colic
2015-06-01,16,False,AZ,Renal Colic
2015-07-01,8,False,AZ,Renal Colic
2015-08-01,7,False,AZ,Renal Colic
2015-09-01,14,False,AZ,Renal Colic
2015-10-01,10,False,AZ,Renal Colic
2015-11-01,14,False,AZ,Renal Colic
2015-12-01,11,False,AZ,Renal Colic
2016-01-01,6,False,AZ,Renal Colic
2016-02-01,6,False,AZ,Renal Colic
2016-03-01,12,False,AZ,Renal Colic
2016-04-01,6,False,AZ,Renal Colic
2016-05-01,12,False,AZ,Renal Colic
2016-06-01,6,False,AZ,Renal Colic
2016-07-01,6,False,AZ,Renal Colic
2016-08-01,0,False,AZ,Renal Colic
2016-09-01,6,False,AZ,Renal Colic
2016-10-01,6,False,AZ,Renal Colic
2016-11-01,6,False,AZ,Renal Colic
2016-12-01,0,False,AZ,Renal Colic
2017-01-01,8,False,AZ,Renal Colic
2017-02-01,0,False,AZ,Renal Colic
2017-03-01,8,False,AZ,Renal Colic
2017-04-01,5,False,AZ,Renal Colic
2017-05-01,11,False,AZ,Renal Colic
2017-06-01,0,False,AZ,Renal Colic
2017-07-01,0,False,AZ,Renal Colic
2017-08-01,16,False,AZ,Renal Colic
2017-09-01,10,False,AZ,Renal Colic
2017-10-01,13,False,AZ,Renal Colic
2017-11-01,10,False,AZ,Renal Colic
2017-12-01,0,False,AZ,Renal Colic
2018-01-01,5,False,AZ,Renal Colic
2018-02-01,0,False,AZ,Renal Colic
2018-03-01,5,False,AZ,Renal Colic
2018-04-01,10,False,AZ,Renal Colic
2018-05-01,0,False,AZ,Renal Colic
2018-06-01,5,False,AZ,Renal Colic
2018-07-01,5,False,AZ,Renal Colic
2018-08-01,0,False,AZ,Renal Colic
2018-09-01,24,True,AZ,Renal Colic
,state,symptom
date,Renal Colic,isPartial,state,symptom
2004-01-01,0,False,CA,Renal Colic
2004-02-01,0,False,CA,Renal Colic
2004-03-01,0,False,CA,Renal Colic
2004-04-01,0,False,CA,Renal Colic
2004-05-01,0,False,CA,Renal Colic
2004-06-01,0,False,CA,Renal Colic
2004-07-01,0,False,CA,Renal Colic
2004-08-01,0,False,CA,Renal Colic
2004-09-01,0,False,CA,Renal Colic
2004-10-01,68,False,CA,Renal Colic
2004-11-01,0,False,CA,Renal Colic
2004-12-01,0,False,CA,Renal Colic
2005-01-01,58,False,CA,Renal Colic
2005-02-01,61,False,CA,Renal Colic
2005-03-01,52,False,CA,Renal Colic
2005-04-01,59,False,CA,Renal Colic
2005-05-01,49,False,CA,Renal Colic
2005-06-01,51,False,CA,Renal Colic
2005-07-01,0,False,CA,Renal Colic
2005-08-01,0,False,CA,Renal Colic
2005-09-01,0,False,CA,Renal Colic
2005-10-01,0,False,CA,Renal Colic
2005-11-01,45,False,CA,Renal Colic
2005-12-01,0,False,CA,Renal Colic
2006-01-01,0,False,CA,Renal Colic
2006-02-01,40,False,CA,Renal Colic
2006-03-01,0,False,CA,Renal Colic
2006-04-01,72,False,CA,Renal Colic
2006-05-01,0,False,CA,Renal Colic
2006-06-01,71,False,CA,Renal Colic
2006-07-01,0,False,CA,Renal Colic
2006-08-01,0,False,CA,Renal Colic
2006-09-01,0,False,CA,Renal Colic
2006-10-01,0,False,CA,Renal Colic
2006-11-01,0,False,CA,Renal Colic
2006-12-01,30,False,CA,Renal Colic
2007-01-01,0,False,CA,Renal Colic
2007-02-01,28,False,CA,Renal Colic
2007-03-01,0,False,CA,Renal Colic
2007-04-01,75,False,CA,Renal Colic
2007-05-01,52,False,CA,Renal Colic
2007-06-01,0,False,CA,Renal Colic
2007-07-01,32,False,CA,Renal Colic
2007-08-01,30,False,CA,Renal Colic
2007-09-01,20,False,CA,Renal Colic
2007-10-01,0,False,CA,Renal Colic
2007-11-01,36,False,CA,Renal Colic
2007-12-01,19,False,CA,Renal Colic
2008-01-01,24,False,CA,Renal Colic
2008-02-01,34,False,CA,Renal Colic
2008-03-01,16,False,CA,Renal Colic
2008-04-01,16,False,CA,Renal Colic
2008-05-01,49,False,CA,Renal Colic
2008-06-01,50,False,CA,Renal Colic
2008-07-01,32,False,CA,Renal Colic
2008-08-01,16,False,CA,Renal Colic
2008-09-01,23,False,CA,Renal Colic
2008-10-01,13,False,CA,Renal Colic
2008-11-01,15,False,CA,Renal Colic
2008-12-01,29,False,CA,Renal Colic
2009-01-01,27,False,CA,Renal Colic
2009-02-01,22,False,CA,Renal Colic
2009-03-01,25,False,CA,Renal Colic
2009-04-01,13,False,CA,Renal Colic
2009-05-01,24,False,CA,Renal Colic
2009-06-01,31,False,CA,Renal Colic
2009-07-01,23,False,CA,Renal Colic
2009-08-01,12,False,CA,Renal Colic
2009-09-01,22,False,CA,Renal Colic
2009-10-01,11,False,CA,Renal Colic
2009-11-01,11,False,CA,Renal Colic
2009-12-01,16,False,CA,Renal Colic
2010-01-01,30,False,CA,Renal Colic
2010-02-01,16,False,CA,Renal Colic
2010-03-01,23,False,CA,Renal Colic
2010-04-01,19,False,CA,Renal Colic
2010-05-01,24,False,CA,Renal Colic
2010-06-01,0,False,CA,Renal Colic
2010-07-01,17,False,CA,Renal Colic
2010-08-01,20,False,CA,Renal Colic
2010-09-01,12,False,CA,Renal Colic
2010-10-01,19,False,CA,Renal Colic
2010-11-01,15,False,CA,Renal Colic
2010-12-01,11,False,CA,Renal Colic
2011-01-01,24,False,CA,Renal Colic
2011-02-01,45,False,CA,Renal Colic
2011-03-01,15,False,CA,Renal Colic
2011-04-01,15,False,CA,Renal Colic
2011-05-01,33,False,CA,Renal Colic
2011-06-01,11,False,CA,Renal Colic
2011-07-01,43,False,CA,Renal Colic
2011-08-01,27,False,CA,Renal Colic
2011-09-01,16,False,CA,Renal Colic
2011-10-01,22,False,CA,Renal Colic
2011-11-01,22,False,CA,Renal Colic
2011-12-01,10,False,CA,Renal Colic
2012-01-01,23,False,CA,Renal Colic
2012-02-01,25,False,CA,Renal Colic
2012-03-01,12,False,CA,Renal Colic
2012-04-01,15,False,CA,Renal Colic
2012-05-01,17,False,CA,Renal Colic
2012-06-01,27,False,CA,Renal Colic
2012-07-01,24,False,CA,Renal Colic
2012-08-01,32,False,CA,Renal Colic
2012-09-01,12,False,CA,Renal Colic
2012-10-01,13,False,CA,Renal Colic
2012-11-01,8,False,CA,Renal Colic
2012-12-01,6,False,CA,Renal Colic
2013-01-01,18,False,CA,Renal Colic
2013-02-01,16,False,CA,Renal Colic
2013-03-01,15,False,CA,Renal Colic
2013-04-01,25,False,CA,Renal Colic
2013-05-01,13,False,CA,Renal Colic
2013-06-01,15,False,CA,Renal Colic
2013-07-01,14,False,CA,Renal Colic
2013-08-01,25,False,CA,Renal Colic
