,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
date,Pain Postoperative,isPartial,state,symptom
2016-08-01,20,False,CO,Obesity Morbid
2016-09-01,11,False,CO,Obesity Morbid
2016-10-01,16,False,CO,Obesity Morbid
2016-11-01,10,False,CO,Obesity Morbid
2016-12-01,5,False,CO,Obesity Morbid
2017-01-01,16,False,CO,Obesity Morbid
2017-02-01,15,False,CO,Obesity Morbid
2017-03-01,9,False,CO,Obesity Morbid
2017-04-01,9,False,CO,Obesity Morbid
2017-05-01,12,False,CO,Obesity Morbid
2017-06-01,5,False,CO,Obesity Morbid
2017-07-01,15,False,CO,Obesity Morbid
2017-08-01,27,False,CO,Obesity Morbid
2017-09-01,9,False,CO,Obesity Morbid
2017-10-01,18,False,CO,Obesity Morbid
2017-11-01,12,False,CO,Obesity Morbid
2017-12-01,9,False,CO,Obesity Morbid
2018-01-01,7,False,CO,Obesity Morbid
2018-02-01,14,False,CO,Obesity Morbid
2018-03-01,13,False,CO,Obesity Morbid
2018-04-01,16,False,CO,Obesity Morbid
2018-05-01,16,False,CO,Obesity Morbid
2018-06-01,19,False,CO,Obesity Morbid
2018-07-01,9,False,CO,Obesity Morbid
2018-08-01,4,False,CO,Obesity Morbid
2018-09-01,15,True,CO,Obesity Morbid
date,Obesity Morbid,isPartial,state,symptom
2004-01-01,59,False,CT,Obesity Morbid
2004-02-01,0,False,CT,Obesity Morbid
2004-03-01,0,False,CT,Obesity Morbid
2004-04-01,56,False,CT,Obesity Morbid
2004-05-01,100,False,CT,Obesity Morbid
2004-06-01,0,False,CT,Obesity Morbid
2004-07-01,0,False,CT,Obesity Morbid
2004-08-01,0,False,CT,Obesity Morbid
2004-09-01,0,False,CT,Obesity Morbid
2004-10-01,0,False,CT,Obesity Morbid
2004-11-01,0,False,CT,Obesity Morbid
2004-12-01,0,False,CT,Obesity Morbid
2005-01-01,37,False,CT,Obesity Morbid
2005-02-01,0,False,CT,Obesity Morbid
2005-03-01,32,False,CT,Obesity Morbid
2005-04-01,0,False,CT,Obesity Morbid
2005-05-01,0,False,CT,Obesity Morbid
2005-06-01,0,False,CT,Obesity Morbid
2005-07-01,0,False,CT,Obesity Morbid
2005-08-01,0,False,CT,Obesity Morbid
2005-09-01,0,False,CT,Obesity Morbid
2005-10-01,27,False,CT,Obesity Morbid
2005-11-01,0,False,CT,Obesity Morbid
2005-12-01,0,False,CT,Obesity Morbid
2006-01-01,0,False,CT,Obesity Morbid
2006-02-01,0,False,CT,Obesity Morbid
2006-03-01,0,False,CT,Obesity Morbid
2006-04-01,22,False,CT,Obesity Morbid
2006-05-01,0,False,CT,Obesity Morbid
2006-06-01,0,False,CT,Obesity Morbid
2006-07-01,0,False,CT,Obesity Morbid
2006-08-01,0,False,CT,Obesity Morbid
2006-09-01,0,False,CT,Obesity Morbid
2006-10-01,17,False,CT,Obesity Morbid
2006-11-01,0,False,CT,Obesity Morbid
2006-12-01,0,False,CT,Obesity Morbid
2007-01-01,0,False,CT,Obesity Morbid
2007-02-01,15,False,CT,Obesity Morbid
2007-03-01,0,False,CT,Obesity Morbid
2007-04-01,14,False,CT,Obesity Morbid
2007-05-01,0,False,CT,Obesity Morbid
2007-06-01,0,False,CT,Obesity Morbid
2007-07-01,13,False,CT,Obesity Morbid
2007-08-01,0,False,CT,Obesity Morbid
2007-09-01,0,False,CT,Obesity Morbid
2007-10-01,0,False,CT,Obesity Morbid
2007-11-01,11,False,CT,Obesity Morbid
2007-12-01,12,False,CT,Obesity Morbid
2008-01-01,11,False,CT,Obesity Morbid
2008-02-01,11,False,CT,Obesity Morbid
2008-03-01,0,False,CT,Obesity Morbid
2008-04-01,11,False,CT,Obesity Morbid
2008-05-01,0,False,CT,Obesity Morbid
2008-06-01,0,False,CT,Obesity Morbid
2008-07-01,29,False,CT,Obesity Morbid
2008-08-01,12,False,CT,Obesity Morbid
2008-09-01,10,False,CT,Obesity Morbid
2008-10-01,0,False,CT,Obesity Morbid
2008-11-01,10,False,CT,Obesity Morbid
2008-12-01,10,False,CT,Obesity Morbid
2009-01-01,0,False,CT,Obesity Morbid
2009-02-01,10,False,CT,Obesity Morbid
2009-03-01,14,False,CT,Obesity Morbid
2009-04-01,0,False,CT,Obesity Morbid
2009-05-01,10,False,CT,Obesity Morbid
2009-06-01,0,False,CT,Obesity Morbid
2009-07-01,0,False,CT,Obesity Morbid
2009-08-01,0,False,CT,Obesity Morbid
2009-09-01,9,False,CT,Obesity Morbid
2009-10-01,0,False,CT,Obesity Morbid
2009-11-01,0,False,CT,Obesity Morbid
2009-12-01,9,False,CT,Obesity Morbid
2010-01-01,9,False,CT,Obesity Morbid
2010-02-01,14,False,CT,Obesity Morbid
2010-03-01,0,False,CT,Obesity Morbid
2010-04-01,0,False,CT,Obesity Morbid
2010-05-01,9,False,CT,Obesity Morbid
2010-06-01,20,False,CT,Obesity Morbid
2010-07-01,14,False,CT,Obesity Morbid
2010-08-01,0,False,CT,Obesity Morbid
2010-09-01,9,False,CT,Obesity Morbid
2010-10-01,8,False,CT,Obesity Morbid
2010-11-01,0,False,CT,Obesity Morbid
2010-12-01,0,False,CT,Obesity Morbid
2011-01-01,5,False,CT,Obesity Morbid
2011-02-01,11,False,CT,Obesity Morbid
2011-03-01,5,False,CT,Obesity Morbid
2011-04-01,5,False,CT,Obesity Morbid
2011-05-01,0,False,CT,Obesity Morbid
2011-06-01,11,False,CT,Obesity Morbid
2011-07-01,0,False,CT,Obesity Morbid
2011-08-01,5,False,CT,Obesity Morbid
2011-09-01,5,False,CT,Obesity Morbid
2011-10-01,5,False,CT,Obesity Morbid
2011-11-01,5,False,CT,Obesity Morbid
2011-12-01,0,False,CT,Obesity Morbid
2012-01-01,8,False,CT,Obesity Morbid
2012-02-01,0,False,CT,Obesity Morbid
2012-03-01,11,False,CT,Obesity Morbid
2012-04-01,4,False,CT,Obesity Morbid
2012-05-01,8,False,CT,Obesity Morbid
2012-06-01,9,False,CT,Obesity Morbid
2012-07-01,0,False,CT,Obesity Morbid
2012-08-01,7,False,CT,Obesity Morbid
2012-09-01,10,False,CT,Obesity Morbid
2012-10-01,8,False,CT,Obesity Morbid
2012-11-01,8,False,CT,Obesity Morbid
2012-12-01,2,False,CT,Obesity Morbid
2013-01-01,6,False,CT,Obesity Morbid
2013-02-01,4,False,CT,Obesity Morbid
2013-03-01,4,False,CT,Obesity Morbid
2013-04-01,0,False,CT,Obesity Morbid
2013-05-01,7,False,CT,Obesity Morbid
2013-06-01,6,False,CT,Obesity Morbid
2013-07-01,4,False,CT,Obesity Morbid
2013-08-01,11,False,CT,Obesity Morbid
2013-09-01,4,False,CT,Obesity Morbid
2013-10-01,9,False,CT,Obesity Morbid
2013-11-01,7,False,CT,Obesity Morbid
2013-12-01,7,False,CT,Obesity Morbid
2014-01-01,5,False,CT,Obesity Morbid
2014-02-01,14,False,CT,Obesity Morbid
2014-03-01,7,False,CT,Obesity Morbid
2014-04-01,11,False,CT,Obesity Morbid
2014-05-01,3,False,CT,Obesity Morbid
2014-06-01,9,False,CT,Obesity Morbid
2014-07-01,6,False,CT,Obesity Morbid
2014-08-01,5,False,CT,Obesity Morbid
2014-09-01,9,False,CT,Obesity Morbid
2014-10-01,9,False,CT,Obesity Morbid
2014-11-01,0,False,CT,Obesity Morbid
2014-12-01,7,False,CT,Obesity Morbid
2015-01-01,7,False,CT,Obesity Morbid
2015-02-01,5,False,CT,Obesity Morbid
2015-03-01,14,False,CT,Obesity Morbid
2015-04-01,5,False,CT,Obesity Morbid
2015-05-01,5,False,CT,Obesity Morbid
2015-06-01,5,False,CT,Obesity Morbid
2015-07-01,4,False,CT,Obesity Morbid
2015-08-01,4,False,CT,Obesity Morbid
2015-09-01,4,False,CT,Obesity Morbid
2015-10-01,6,False,CT,Obesity Morbid
2015-11-01,4,False,CT,Obesity Morbid
2015-12-01,11,False,CT,Obesity Morbid
2016-01-01,11,False,CT,Obesity Morbid
2016-02-01,7,False,CT,Obesity Morbid
2016-03-01,8,False,CT,Obesity Morbid
2016-04-01,6,False,CT,Obesity Morbid
2016-05-01,7,False,CT,Obesity Morbid
2016-06-01,6,False,CT,Obesity Morbid
2016-07-01,3,False,CT,Obesity Morbid
2016-08-01,3,False,CT,Obesity Morbid
2016-09-01,5,False,CT,Obesity Morbid
2016-10-01,3,False,CT,Obesity Morbid
2016-11-01,4,False,CT,Obesity Morbid
2016-12-01,8,False,CT,Obesity Morbid
2017-01-01,6,False,CT,Obesity Morbid
2017-02-01,5,False,CT,Obesity Morbid
2017-03-01,4,False,CT,Obesity Morbid
2017-04-01,3,False,CT,Obesity Morbid
2017-05-01,5,False,CT,Obesity Morbid
2017-06-01,3,False,CT,Obesity Morbid
2017-07-01,6,False,CT,Obesity Morbid
2017-08-01,7,False,CT,Obesity Morbid
2017-09-01,4,False,CT,Obesity Morbid
2017-10-01,6,False,CT,Obesity Morbid
2017-11-01,11,False,CT,Obesity Morbid
2017-12-01,7,False,CT,Obesity Morbid
2018-01-01,12,False,CT,Obesity Morbid
2018-02-01,8,False,CT,Obesity Morbid
2018-03-01,10,False,CT,Obesity Morbid
2018-04-01,12,False,CT,Obesity Morbid
2018-05-01,6,False,CT,Obesity Morbid
2018-06-01,5,False,CT,Obesity Morbid
2018-07-01,8,False,CT,Obesity Morbid
2018-08-01,7,False,CT,Obesity Morbid
2018-09-01,6,True,CT,Obesity Morbid
,state,symptom
,state,symptom
date,Obesity Morbid,isPartial,state,symptom
2004-01-01,0,False,FL,Obesity Morbid
2004-02-01,69,False,FL,Obesity Morbid
2004-03-01,90,False,FL,Obesity Morbid
2004-04-01,66,False,FL,Obesity Morbid
2004-05-01,0,False,FL,Obesity Morbid
2004-06-01,59,False,FL,Obesity Morbid
2004-07-01,56,False,FL,Obesity Morbid
2004-08-01,75,False,FL,Obesity Morbid
2004-09-01,100,False,FL,Obesity Morbid
2004-10-01,0,False,FL,Obesity Morbid
2004-11-01,0,False,FL,Obesity Morbid
2004-12-01,0,False,FL,Obesity Morbid
2005-01-01,39,False,FL,Obesity Morbid
2005-02-01,0,False,FL,Obesity Morbid
2005-03-01,35,False,FL,Obesity Morbid
2005-04-01,0,False,FL,Obesity Morbid
2005-05-01,0,False,FL,Obesity Morbid
2005-06-01,35,False,FL,Obesity Morbid
2005-07-01,0,False,FL,Obesity Morbid
2005-08-01,0,False,FL,Obesity Morbid
2005-09-01,0,False,FL,Obesity Morbid
2005-10-01,29,False,FL,Obesity Morbid
2005-11-01,29,False,FL,Obesity Morbid
2005-12-01,41,False,FL,Obesity Morbid
2006-01-01,24,False,FL,Obesity Morbid
2006-02-01,50,False,FL,Obesity Morbid
2006-03-01,55,False,FL,Obesity Morbid
2006-04-01,45,False,FL,Obesity Morbid
2006-05-01,0,False,FL,Obesity Morbid
2006-06-01,22,False,FL,Obesity Morbid
2006-07-01,42,False,FL,Obesity Morbid
2006-08-01,38,False,FL,Obesity Morbid
2006-09-01,19,False,FL,Obesity Morbid
2006-10-01,36,False,FL,Obesity Morbid
2006-11-01,36,False,FL,Obesity Morbid
2006-12-01,0,False,FL,Obesity Morbid
2007-01-01,16,False,FL,Obesity Morbid
2007-02-01,16,False,FL,Obesity Morbid
2007-03-01,30,False,FL,Obesity Morbid
2007-04-01,23,False,FL,Obesity Morbid
2007-05-01,14,False,FL,Obesity Morbid
2007-06-01,29,False,FL,Obesity Morbid
2007-07-01,14,False,FL,Obesity Morbid
2007-08-01,13,False,FL,Obesity Morbid
2007-09-01,20,False,FL,Obesity Morbid
2007-10-01,12,False,FL,Obesity Morbid
2007-11-01,25,False,FL,Obesity Morbid
2007-12-01,25,False,FL,Obesity Morbid
2008-01-01,23,False,FL,Obesity Morbid
2008-02-01,29,False,FL,Obesity Morbid
2008-03-01,22,False,FL,Obesity Morbid
2008-04-01,11,False,FL,Obesity Morbid
2008-05-01,11,False,FL,Obesity Morbid
2008-06-01,17,False,FL,Obesity Morbid
2008-07-01,11,False,FL,Obesity Morbid
2008-08-01,27,False,FL,Obesity Morbid
2008-09-01,42,False,FL,Obesity Morbid
2008-10-01,14,False,FL,Obesity Morbid
2008-11-01,16,False,FL,Obesity Morbid
2008-12-01,11,False,FL,Obesity Morbid
2009-01-01,30,False,FL,Obesity Morbid
2009-02-01,16,False,FL,Obesity Morbid
2009-03-01,10,False,FL,Obesity Morbid
2009-04-01,10,False,FL,Obesity Morbid
2009-05-01,48,False,FL,Obesity Morbid
2009-06-01,10,False,FL,Obesity Morbid
2009-07-01,9,False,FL,Obesity Morbid
2009-08-01,19,False,FL,Obesity Morbid
2009-09-01,19,False,FL,Obesity Morbid
2009-10-01,31,False,FL,Obesity Morbid
2009-11-01,14,False,FL,Obesity Morbid
2009-12-01,22,False,FL,Obesity Morbid
2010-01-01,13,False,FL,Obesity Morbid
2010-02-01,18,False,FL,Obesity Morbid
2010-03-01,23,False,FL,Obesity Morbid
2010-04-01,34,False,FL,Obesity Morbid
2010-05-01,22,False,FL,Obesity Morbid
2010-06-01,23,False,FL,Obesity Morbid
2010-07-01,12,False,FL,Obesity Morbid
2010-08-01,8,False,FL,Obesity Morbid
2010-09-01,24,False,FL,Obesity Morbid
2010-10-01,23,False,FL,Obesity Morbid
2010-11-01,15,False,FL,Obesity Morbid
2010-12-01,8,False,FL,Obesity Morbid
2011-01-01,23,False,FL,Obesity Morbid
2011-02-01,8,False,FL,Obesity Morbid
2011-03-01,8,False,FL,Obesity Morbid
2011-04-01,27,False,FL,Obesity Morbid
2011-05-01,14,False,FL,Obesity Morbid
2011-06-01,6,False,FL,Obesity Morbid
2011-07-01,16,False,FL,Obesity Morbid
2011-08-01,19,False,FL,Obesity Morbid
2011-09-01,15,False,FL,Obesity Morbid
2011-10-01,14,False,FL,Obesity Morbid
2011-11-01,17,False,FL,Obesity Morbid
2011-12-01,12,False,FL,Obesity Morbid
2012-01-01,16,False,FL,Obesity Morbid
2012-02-01,23,False,FL,Obesity Morbid
2012-03-01,9,False,FL,Obesity Morbid
2012-04-01,11,False,FL,Obesity Morbid
2012-05-01,13,False,FL,Obesity Morbid
2012-06-01,16,False,FL,Obesity Morbid
2012-07-01,11,False,FL,Obesity Morbid
2012-08-01,13,False,FL,Obesity Morbid
2012-09-01,13,False,FL,Obesity Morbid
2012-10-01,16,False,FL,Obesity Morbid
2012-11-01,16,False,FL,Obesity Morbid
2012-12-01,12,False,FL,Obesity Morbid
2013-01-01,8,False,FL,Obesity Morbid
2013-02-01,7,False,FL,Obesity Morbid
2013-03-01,14,False,FL,Obesity Morbid
2013-04-01,22,False,FL,Obesity Morbid
2013-05-01,23,False,FL,Obesity Morbid
2013-06-01,16,False,FL,Obesity Morbid
2013-07-01,18,False,FL,Obesity Morbid
2013-08-01,18,False,FL,Obesity Morbid
2013-09-01,20,False,FL,Obesity Morbid
2013-10-01,20,False,FL,Obesity Morbid
2013-11-01,21,False,FL,Obesity Morbid
2013-12-01,13,False,FL,Obesity Morbid
2014-01-01,21,False,FL,Obesity Morbid
2014-02-01,18,False,FL,Obesity Morbid
2014-03-01,20,False,FL,Obesity Morbid
2014-04-01,18,False,FL,Obesity Morbid
2014-05-01,22,False,FL,Obesity Morbid
2014-06-01,15,False,FL,Obesity Morbid
2014-07-01,7,False,FL,Obesity Morbid
2014-08-01,21,False,FL,Obesity Morbid
2014-09-01,13,False,FL,Obesity Morbid
2014-10-01,18,False,FL,Obesity Morbid
2014-11-01,16,False,FL,Obesity Morbid
2014-12-01,13,False,FL,Obesity Morbid
2015-01-01,20,False,FL,Obesity Morbid
2015-02-01,29,False,FL,Obesity Morbid
2015-03-01,20,False,FL,Obesity Morbid
2015-04-01,20,False,FL,Obesity Morbid
2015-05-01,16,False,FL,Obesity Morbid
2015-06-01,33,False,FL,Obesity Morbid
2015-07-01,24,False,FL,Obesity Morbid
2015-08-01,25,False,FL,Obesity Morbid
2015-09-01,27,False,FL,Obesity Morbid
2015-10-01,23,False,FL,Obesity Morbid
2015-11-01,15,False,FL,Obesity Morbid
2015-12-01,23,False,FL,Obesity Morbid
2016-01-01,11,False,FL,Obesity Morbid
2016-02-01,16,False,FL,Obesity Morbid
2016-03-01,22,False,FL,Obesity Morbid
2016-04-01,12,False,FL,Obesity Morbid
2016-05-01,13,False,FL,Obesity Morbid
2016-06-01,15,False,FL,Obesity Morbid
2016-07-01,15,False,FL,Obesity Morbid
2016-08-01,17,False,FL,Obesity Morbid
2016-09-01,23,False,FL,Obesity Morbid
2016-10-01,17,False,FL,Obesity Morbid
2016-11-01,12,False,FL,Obesity Morbid
2016-12-01,15,False,FL,Obesity Morbid
2017-01-01,14,False,FL,Obesity Morbid
2017-02-01,23,False,FL,Obesity Morbid
2017-03-01,17,False,FL,Obesity Morbid
2017-04-01,15,False,FL,Obesity Morbid
2017-05-01,19,False,FL,Obesity Morbid
2017-06-01,18,False,FL,Obesity Morbid
2017-07-01,19,False,FL,Obesity Morbid
2017-08-01,27,False,FL,Obesity Morbid
2017-09-01,27,False,FL,Obesity Morbid
2017-10-01,15,False,FL,Obesity Morbid
2017-11-01,23,False,FL,Obesity Morbid
2017-12-01,18,False,FL,Obesity Morbid
2018-01-01,25,False,FL,Obesity Morbid
2018-02-01,16,False,FL,Obesity Morbid
2018-03-01,21,False,FL,Obesity Morbid
2018-04-01,19,False,FL,Obesity Morbid
2018-05-01,16,False,FL,Obesity Morbid
2018-06-01,15,False,FL,Obesity Morbid
2018-07-01,11,False,FL,Obesity Morbid
2018-08-01,18,False,FL,Obesity Morbid
2018-09-01,22,True,FL,Obesity Morbid
date,Obesity Morbid,isPartial,state,symptom
2004-01-01,40,False,GA,Obesity Morbid
2004-02-01,0,False,GA,Obesity Morbid
2004-03-01,53,False,GA,Obesity Morbid
2004-04-01,40,False,GA,Obesity Morbid
2004-05-01,37,False,GA,Obesity Morbid
2004-06-01,0,False,GA,Obesity Morbid
2004-07-01,0,False,GA,Obesity Morbid
2004-08-01,100,False,GA,Obesity Morbid
2004-09-01,47,False,GA,Obesity Morbid
2004-10-01,0,False,GA,Obesity Morbid
2004-11-01,35,False,GA,Obesity Morbid
2004-12-01,31,False,GA,Obesity Morbid
2005-01-01,0,False,GA,Obesity Morbid
2005-02-01,0,False,GA,Obesity Morbid
2005-03-01,48,False,GA,Obesity Morbid
2005-04-01,41,False,GA,Obesity Morbid
2005-05-01,0,False,GA,Obesity Morbid
2005-06-01,25,False,GA,Obesity Morbid
2005-07-01,0,False,GA,Obesity Morbid
2005-08-01,0,False,GA,Obesity Morbid
2005-09-01,0,False,GA,Obesity Morbid
2005-10-01,40,False,GA,Obesity Morbid
2005-11-01,0,False,GA,Obesity Morbid
2005-12-01,0,False,GA,Obesity Morbid
2006-01-01,0,False,GA,Obesity Morbid
2006-02-01,18,False,GA,Obesity Morbid
2006-03-01,16,False,GA,Obesity Morbid
2006-04-01,25,False,GA,Obesity Morbid
2006-05-01,15,False,GA,Obesity Morbid
2006-06-01,0,False,GA,Obesity Morbid
2006-07-01,15,False,GA,Obesity Morbid
2006-08-01,0,False,GA,Obesity Morbid
2006-09-01,14,False,GA,Obesity Morbid
2006-10-01,0,False,GA,Obesity Morbid
2006-11-01,13,False,GA,Obesity Morbid
2006-12-01,13,False,GA,Obesity Morbid
2007-01-01,11,False,GA,Obesity Morbid
2007-02-01,24,False,GA,Obesity Morbid
2007-03-01,0,False,GA,Obesity Morbid
2007-04-01,0,False,GA,Obesity Morbid
2007-05-01,31,False,GA,Obesity Morbid
2007-06-01,22,False,GA,Obesity Morbid
2007-07-01,10,False,GA,Obesity Morbid
2007-08-01,32,False,GA,Obesity Morbid
2007-09-01,0,False,GA,Obesity Morbid
2007-10-01,9,False,GA,Obesity Morbid
2007-11-01,0,False,GA,Obesity Morbid
2007-12-01,9,False,GA,Obesity Morbid
2008-01-01,20,False,GA,Obesity Morbid
2008-02-01,8,False,GA,Obesity Morbid
2008-03-01,12,False,GA,Obesity Morbid
2008-04-01,8,False,GA,Obesity Morbid
2008-05-01,0,False,GA,Obesity Morbid
2008-06-01,0,False,GA,Obesity Morbid
2008-07-01,8,False,GA,Obesity Morbid
2008-08-01,16,False,GA,Obesity Morbid
2008-09-01,15,False,GA,Obesity Morbid
2008-10-01,17,False,GA,Obesity Morbid
2008-11-01,16,False,GA,Obesity Morbid
2008-12-01,11,False,GA,Obesity Morbid
2009-01-01,28,False,GA,Obesity Morbid
2009-02-01,7,False,GA,Obesity Morbid
2009-03-01,10,False,GA,Obesity Morbid
2009-04-01,7,False,GA,Obesity Morbid
2009-05-01,7,False,GA,Obesity Morbid
2009-06-01,7,False,GA,Obesity Morbid
2009-07-01,15,False,GA,Obesity Morbid
2009-08-01,7,False,GA,Obesity Morbid
2009-09-01,10,False,GA,Obesity Morbid
2009-10-01,10,False,GA,Obesity Morbid
2009-11-01,14,False,GA,Obesity Morbid
2009-12-01,10,False,GA,Obesity Morbid
2010-01-01,6,False,GA,Obesity Morbid
2010-02-01,0,False,GA,Obesity Morbid
2010-03-01,9,False,GA,Obesity Morbid
2010-04-01,6,False,GA,Obesity Morbid
2010-05-01,7,False,GA,Obesity Morbid
2010-06-01,21,False,GA,Obesity Morbid
2010-07-01,6,False,GA,Obesity Morbid
2010-08-01,11,False,GA,Obesity Morbid
2010-09-01,15,False,GA,Obesity Morbid
2010-10-01,22,False,GA,Obesity Morbid
2010-11-01,22,False,GA,Obesity Morbid
2010-12-01,11,False,GA,Obesity Morbid
2011-01-01,5,False,GA,Obesity Morbid
2011-02-01,9,False,GA,Obesity Morbid
2011-03-01,12,False,GA,Obesity Morbid
2011-04-01,10,False,GA,Obesity Morbid
2011-05-01,13,False,GA,Obesity Morbid
2011-06-01,6,False,GA,Obesity Morbid
2011-07-01,5,False,GA,Obesity Morbid
2011-08-01,9,False,GA,Obesity Morbid
2011-09-01,8,False,GA,Obesity Morbid
2011-10-01,6,False,GA,Obesity Morbid
2011-11-01,7,False,GA,Obesity Morbid
2011-12-01,3,False,GA,Obesity Morbid
2012-01-01,10,False,GA,Obesity Morbid
2012-02-01,3,False,GA,Obesity Morbid
2012-03-01,5,False,GA,Obesity Morbid
2012-04-01,11,False,GA,Obesity Morbid
2012-05-01,12,False,GA,Obesity Morbid
2012-06-01,9,False,GA,Obesity Morbid
2012-07-01,2,False,GA,Obesity Morbid
2012-08-01,7,False,GA,Obesity Morbid
2012-09-01,4,False,GA,Obesity Morbid
2012-10-01,8,False,GA,Obesity Morbid
2012-11-01,7,False,GA,Obesity Morbid
2012-12-01,5,False,GA,Obesity Morbid
2013-01-01,11,False,GA,Obesity Morbid
2013-02-01,6,False,GA,Obesity Morbid
2013-03-01,4,False,GA,Obesity Morbid
2013-04-01,3,False,GA,Obesity Morbid
2013-05-01,6,False,GA,Obesity Morbid
2013-06-01,8,False,GA,Obesity Morbid
2013-07-01,13,False,GA,Obesity Morbid
2013-08-01,6,False,GA,Obesity Morbid
2013-09-01,6,False,GA,Obesity Morbid
2013-10-01,7,False,GA,Obesity Morbid
2013-11-01,5,False,GA,Obesity Morbid
2013-12-01,4,False,GA,Obesity Morbid
2014-01-01,6,False,GA,Obesity Morbid
2014-02-01,5,False,GA,Obesity Morbid
2014-03-01,6,False,GA,Obesity Morbid
2014-04-01,7,False,GA,Obesity Morbid
2014-05-01,10,False,GA,Obesity Morbid
2014-06-01,13,False,GA,Obesity Morbid
2014-07-01,16,False,GA,Obesity Morbid
2014-08-01,5,False,GA,Obesity Morbid
2014-09-01,7,False,GA,Obesity Morbid
2014-10-01,10,False,GA,Obesity Morbid
2014-11-01,8,False,GA,Obesity Morbid
2014-12-01,5,False,GA,Obesity Morbid
2015-01-01,5,False,GA,Obesity Morbid
2015-02-01,10,False,GA,Obesity Morbid
2015-03-01,12,False,GA,Obesity Morbid
2015-04-01,5,False,GA,Obesity Morbid
2015-05-01,10,False,GA,Obesity Morbid
2015-06-01,6,False,GA,Obesity Morbid
2015-07-01,5,False,GA,Obesity Morbid
2015-08-01,6,False,GA,Obesity Morbid
2015-09-01,12,False,GA,Obesity Morbid
2015-10-01,15,False,GA,Obesity Morbid
2015-11-01,4,False,GA,Obesity Morbid
2015-12-01,5,False,GA,Obesity Morbid
2016-01-01,9,False,GA,Obesity Morbid
2016-02-01,5,False,GA,Obesity Morbid
2016-03-01,8,False,GA,Obesity Morbid
2016-04-01,4,False,GA,Obesity Morbid
2016-05-01,9,False,GA,Obesity Morbid
2016-06-01,5,False,GA,Obesity Morbid
2016-07-01,5,False,GA,Obesity Morbid
2016-08-01,6,False,GA,Obesity Morbid
2016-09-01,3,False,GA,Obesity Morbid
2016-10-01,10,False,GA,Obesity Morbid
2016-11-01,5,False,GA,Obesity Morbid
2016-12-01,6,False,GA,Obesity Morbid
2017-01-01,13,False,GA,Obesity Morbid
2017-02-01,8,False,GA,Obesity Morbid
2017-03-01,6,False,GA,Obesity Morbid
2017-04-01,5,False,GA,Obesity Morbid
2017-05-01,4,False,GA,Obesity Morbid
2017-06-01,6,False,GA,Obesity Morbid
2017-07-01,12,False,GA,Obesity Morbid
2017-08-01,11,False,GA,Obesity Morbid
2017-09-01,10,False,GA,Obesity Morbid
2017-10-01,10,False,GA,Obesity Morbid
2017-11-01,7,False,GA,Obesity Morbid
2017-12-01,11,False,GA,Obesity Morbid
2018-01-01,9,False,GA,Obesity Morbid
2018-02-01,15,False,GA,Obesity Morbid
2018-03-01,12,False,GA,Obesity Morbid
2018-04-01,12,False,GA,Obesity Morbid
2018-05-01,11,False,GA,Obesity Morbid
2018-06-01,11,False,GA,Obesity Morbid
2018-07-01,8,False,GA,Obesity Morbid
2018-08-01,9,False,GA,Obesity Morbid
2018-09-01,9,True,GA,Obesity Morbid
,state,symptom
,state,symptom
date,Obesity Morbid,isPartial,state,symptom
2004-01-01,64,False,IL,Obesity Morbid
2004-02-01,62,False,IL,Obesity Morbid
2004-03-01,0,False,IL,Obesity Morbid
2004-04-01,0,False,IL,Obesity Morbid
2004-05-01,0,False,IL,Obesity Morbid
2004-06-01,57,False,IL,Obesity Morbid
2004-07-01,59,False,IL,Obesity Morbid
2004-08-01,0,False,IL,Obesity Morbid
2004-09-01,50,False,IL,Obesity Morbid
2004-10-01,100,False,IL,Obesity Morbid
2004-11-01,0,False,IL,Obesity Morbid
2004-12-01,47,False,IL,Obesity Morbid
2005-01-01,41,False,IL,Obesity Morbid
2005-02-01,0,False,IL,Obesity Morbid
2005-03-01,37,False,IL,Obesity Morbid
2005-04-01,0,False,IL,Obesity Morbid
2005-05-01,0,False,IL,Obesity Morbid
2005-06-01,39,False,IL,Obesity Morbid
2005-07-01,0,False,IL,Obesity Morbid
2005-08-01,35,False,IL,Obesity Morbid
2005-09-01,0,False,IL,Obesity Morbid
2005-10-01,30,False,IL,Obesity Morbid
2005-11-01,62,False,IL,Obesity Morbid
2005-12-01,30,False,IL,Obesity Morbid
2006-01-01,26,False,IL,Obesity Morbid
2006-02-01,27,False,IL,Obesity Morbid
2006-03-01,24,False,IL,Obesity Morbid
2006-04-01,26,False,IL,Obesity Morbid
2006-05-01,24,False,IL,Obesity Morbid
2006-06-01,26,False,IL,Obesity Morbid
2006-07-01,25,False,IL,Obesity Morbid
2006-08-01,23,False,IL,Obesity Morbid
2006-09-01,23,False,IL,Obesity Morbid
2006-10-01,32,False,IL,Obesity Morbid
