state,cluster,corr,members,window
HI,10,0.7656699052116193,"['Paralysis', 'Halitosis']",2012-03
IA,17,0.6902385400000536,"['Dyspepsia', 'Headache', 'Anisocoria', 'Muscle Cramp']",2012-03
ID,1,0.6874841248980085,"['Chills', 'Seizures', 'Colic', 'Coprophagia']",2012-03
IL,1,0.7884467979122229,"['Sciatica', 'Hyperkinesis', 'Trismus']",2012-03
IN,22,0.7965054498432703,"['Dizziness', 'Amaurosis Fugax']",2012-03
KS,2,0.6299684865985761,"['Hallucinations', 'Sciatica', 'Dyspnea', 'Torticollis']",2012-03
KY,10,0.6001063431700494,"['Polyuria', 'Sleep Disorders', 'Gagging', 'Illusions', 'Overweight', 'Urinary Incontinence', 'Dyslexia']",2012-03
LA,18,0.6226668298009136,"['Tremor', 'Hematemesis']",2012-03
MA,4,0.6011739899329688,"['Sneezing', 'Hyperemesis Gravidarum']",2012-03
MD,14,0.6965394028354589,"['Anomia', 'Livedo Reticularis']",2012-03
ME,6,0.7223007972101466,"['Metatarsalgia', 'Flank Pain']",2012-03
MI,13,0.6774108999202398,"['Weight Loss', 'Diarrhea']",2012-03
MN,7,0.7113909046552847,"['Hirsutism', 'Flushing', 'Toothache']",2012-03
MO,18,0.6224481024215075,"['Dizziness', 'Seizures', 'Pain', 'Chest Pain', 'Neck Pain', 'Gastroparesis', 'Constipation', 'Back Pain']",2012-03
MS,7,0.6548008993550519,"['Ataxia', 'Snoring', 'Alien Hand Syndrome']",2012-03
MT,14,0.7901673560294054,"['Shoulder Pain', 'Pain']",2012-03
NC,12,0.6325869466447788,"['Photophobia', 'Hypercapnia', 'Seizures', 'Dystonia', 'Sleep Deprivation', 'Anoxia', 'Hemoglobinuria', 'Amnesia']",2012-03
ND,6,0.6303559230764764,"['Stuttering', 'Dysmenorrhea', 'Confusion', 'Catatonia']",2012-03
NE,4,0.7735685901850181,"['Heartburn', 'Dyspnea']",2012-03
NH,4,0.7729922772814515,"['Eye Pain', 'Toothache']",2012-03
NJ,5,0.6193960086522693,"['Aphonia', 'Speech Disorders', 'Dysuria']",2012-03
NM,6,0.672599924397301,"['Anisocoria', 'Lethargy', 'Overweight']",2012-03
NV,23,0.6174609486490193,"['Back Pain', 'Aphasia']",2012-03
NY,3,0.6701707166253185,"['Weight Loss', 'Tics', 'Diarrhea']",2012-03
OH,17,0.5867233244425808,"['Dyspnea', 'Diarrhea', 'Nausea', 'Pain', 'Hypocapnia', 'Constipation', 'Headache', 'Back Pain', 'Catatonia']",2012-03
OK,10,0.7333468830311541,"['Labor Pain', 'Flank Pain', 'Paraplegia', 'Muscle Cramp']",2012-03
OR,3,0.7497713416360404,"['Chills', 'Hypercapnia']",2012-03
PA,22,0.681344586523349,"['Flank Pain', 'Livedo Reticularis']",2012-03
RI,21,0.8352901203117165,"['Dysarthria', 'Dysmenorrhea']",2012-03
SC,11,0.5904720402371093,"['Anisocoria', 'Flank Pain', 'Motion Sickness', 'Emaciation', 'Flushing']",2012-03
SD,19,0.8015784847861096,"['Tetany', 'Asthenia']",2012-03
TN,17,0.6607383747604225,"['Hyperacusis', 'Sciatica', 'Sarcopenia']",2012-03
TX,8,0.6176600911702891,"['Hot Flashes', 'Morning Sickness', 'Sciatica']",2012-03
UT,10,0.6290255308439258,"['Feminization', 'Ataxia']",2012-03
VA,4,0.658787430386313,"['Motion Sickness', 'Hemoglobinuria', 'Lethargy']",2012-03
VT,9,0.7528523293200521,"['Blindness', 'Delirium']",2012-03
WA,4,0.6623033428611568,"['Stupor', 'Toothache']",2012-03
WI,16,0.6561257504897934,"['Tics', 'Weight Gain', 'Deafness']",2012-03
WV,18,0.635012754673561,"['Agnosia', 'Feminization', 'Hypothermia', 'Weight Gain']",2012-03
WY,8,0.6479913223330963,"['Dysmenorrhea', 'Pallor', 'Shoulder Pain', 'Toothache']",2012-03
AK,1,0.6801386319802889,"['Hiccup', 'Tics', 'Flushing']",2012-04
AL,19,0.6812910516651088,"['Sleep Disorders', 'Deafness']",2012-04
AR,11,0.6238783691226495,"['Pallor', 'Diplopia']",2012-04
AZ,6,0.7438785331927819,"['Encopresis', 'Catalepsy', 'Dyslexia']",2012-04
CA,7,0.570104101468184,"['Sciatica', 'Prosopagnosia', 'Feminization', 'Catatonia', 'Hematemesis']",2012-04
CO,8,0.6631983491587996,"['Unconsciousness', 'Hypoventilation', 'Dysmenorrhea']",2012-04
CT,16,0.612603422838502,"['Hallucinations', 'Fatigue', 'Hirsutism']",2012-04
DC,4,0.7612728220801408,"['Dysphonia', 'Emaciation']",2012-04
DE,12,0.6482761694035527,"['Back Pain', 'Dizziness', 'Polyuria']",2012-04
FL,13,0.7659868612680905,"['Earache', 'Hypokinesia', 'Gagging']",2012-04
GA,20,0.6639308447544233,"['Hyperphagia', 'Catalepsy', 'Alien Hand Syndrome']",2012-04
HI,5,0.6985493967062446,"['Shoulder Pain', 'Dysmenorrhea']",2012-04
IA,14,0.6335512556701771,"['Agnosia', 'Proteinuria', 'Chorea', 'Hyperventilation', 'Stuttering', 'Cachexia']",2012-04
ID,3,0.6953022881555734,"['Cyanosis', 'Hypothermia', 'Hypoventilation', 'Dyslexia']",2012-04
IL,15,0.6845706571052684,"['Fetal Weight', 'Photophobia', 'Sarcopenia']",2012-04
IN,11,0.6706959289541627,"['Agraphia', 'Tetany', 'Fever', 'Hyperventilation', 'Horner Syndrome']",2012-04
KS,2,0.7084904895087757,"['Low Back Pain', 'Photophobia', 'Dystonia', 'Bulimia']",2012-04
KY,6,0.7905300456190291,"['Tremor', 'Dysgeusia']",2012-04
LA,21,0.7260234161801233,"['Flushing', 'Pelvic Pain']",2012-04
MA,18,0.6035431361430543,"['Agraphia', 'Hemoptysis', 'Metatarsalgia', 'Paraplegia', 'Hematemesis']",2012-04
MD,14,0.7138202450657591,"['Stupor', 'Chorea']",2012-04
ME,4,0.6151976877703458,"['Gastroparesis', 'Headache', 'Pruritus', 'Lethargy']",2012-04
MI,9,0.7251193511276761,"['Dysphonia', 'Horner Syndrome']",2012-04
MN,15,0.6228102270321512,"['Tetany', 'Motion Sickness', 'Myotonia', 'Fever', 'Paresis']",2012-04
MO,9,0.6525630945018929,"['Body Weight', 'Neuralgia']",2012-04
MS,19,0.7140993504509359,"['Blindness', 'Fever', 'Cough', 'Edema']",2012-04
MT,20,0.6413081394478494,"['Vomiting', 'Gastroparesis', 'Hemoptysis']",2012-04
NC,6,0.8045384533753384,"['Coprophagia', 'Heartburn']",2012-04
ND,12,0.5892255581213053,"['Headache', 'Hallucinations', 'Dyspepsia', 'Stuttering', 'Purpura']",2012-04
NE,1,0.6915818156302044,"['Anisocoria', 'Dizziness']",2012-04
NH,2,0.7628567045856951,"['Hemiplegia', 'Dyspepsia']",2012-04
NJ,6,0.7382749731872087,"['Persistent Vegetative State', 'Speech Disorders']",2012-04
NM,4,0.8707981438844251,"['Sleep Disorders', 'Dyspepsia']",2012-04
NV,1,0.6578991645483011,"['Renal Colic', 'Stupor', 'Myoclonus']",2012-04
NY,18,0.6259779222937076,"['Cerebellar Ataxia', 'Hypercalciuria']",2012-04
OH,4,0.7147778389293594,"['Dysarthria', 'Toothache', 'Psychomotor Agitation']",2012-04
OK,9,0.6833592336711679,"['Gagging', 'Toothache']",2012-04
OR,14,0.697956693889895,"['Chills', 'Amblyopia', 'Hypercapnia']",2012-04
PA,3,0.6735220829048061,"['Overweight', 'Edema', 'Facial Paralysis', 'Myotonia', 'Feminization']",2012-04
RI,15,0.618491495486847,"['Nausea', 'Flatulence', 'Cough', 'Apnea', 'Amblyopia', 'Headache']",2012-04
SC,6,0.6776971847004134,"['Amaurosis Fugax', 'Pain', 'Renal Colic', 'Pallor']",2012-04
SD,16,0.8367692529553059,"['Tetany', 'Asthenia']",2012-04
TN,13,0.6634381744440861,"['Weight Loss', 'Sneezing', 'Intermittent Claudication']",2012-04
TX,5,0.7578803613053089,"['Tinea Pedis', 'Feminization']",2012-04
UT,13,0.6234640351558149,"['Confusion', 'Myoclonus']",2012-04
VA,10,0.6999796205486857,"['Hemianopsia', 'Mental Retardation', 'Overweight']",2012-04
VT,7,0.7024181151267094,"['Dyspepsia', 'Illusions', 'Amnesia']",2012-04
WA,18,0.6195637764315582,"['Syncope', 'Birth Weight', 'Pain', 'Weight Loss', 'Anisocoria', 'Morning Sickness', 'Paraparesis']",2012-04
WI,19,0.6323439126654697,"['Gagging', 'Athetosis', 'Myotonia', 'Speech Disorders', 'Metatarsalgia']",2012-04
WV,6,0.6388182397354346,"['Chorea', 'Paresis', 'Hirsutism', 'Paralysis']",2012-04
WY,17,0.6450807858488626,"['Back Pain', 'Dyspepsia', 'Diarrhea']",2012-04
AK,6,0.6289854009989996,"['Syncope', 'Halitosis', 'Weight Loss', 'Delirium', 'Headache']",2012-05
AL,2,0.7180699392600193,"['Polyuria', 'Hydrops Fetalis', 'Agraphia']",2012-05
AR,1,0.7140721634720503,"['Confusion', 'Lethargy']",2012-05
AZ,16,0.7081318359115115,"['Hyperacusis', 'Anoxia', 'Sleep Disorders']",2012-05
CA,5,0.6378555467615596,"['Phantom Limb', 'Edema', 'Amnesia']",2012-05
CO,11,0.6783292617529328,"['Hiccup', 'Shoulder Pain', 'Diplopia']",2012-05
CT,12,0.6940865027284302,"['Agnosia', 'Anomia', 'Deafness', 'Earache', 'Mental Retardation']",2012-05
DC,6,0.6970859726945039,"['Ecchymosis', 'Emaciation']",2012-05
DE,12,0.7268150179274449,"['Edema', 'Weight Gain']",2012-05
FL,6,0.7001002888685505,"['Phantom Limb', 'Paraparesis']",2012-05
GA,4,0.6554559183412586,"['Pseudophakia', 'Eye Pain', 'Tics', 'Heart Murmurs']",2012-05
HI,4,0.6359088501004003,"['Anoxia', 'Body Weight', 'Abdominal Pain']",2012-05
IA,16,0.629544972286249,"['Anomia', 'Tinnitus', 'Flatulence', 'Blindness', 'Fever', 'Amblyopia']",2012-05
ID,2,0.7450519479707572,"['Chorea', 'Edema']",2012-05
IL,11,0.6893217632765168,"['Seizures', 'Paralysis', 'Scotoma', 'Hydrops Fetalis']",2012-05
IN,15,0.7037134354298454,"['Heartburn', 'Chorea', 'Hyperesthesia']",2012-05
KS,3,0.6759859037072228,"['Hemiplegia', 'Toothache', 'Trismus']",2012-05
KY,7,0.6507398207532891,"['Oliguria', 'Prosopagnosia', 'Dysarthria', 'Morning Sickness', 'Flushing']",2012-05
LA,7,0.880457917876122,"['Tremor', 'Hematemesis']",2012-05
MA,6,0.675115889110627,"['Encopresis', 'Gagging']",2012-05
MD,8,0.7092143202598366,"['Stupor', 'Chorea']",2012-05
ME,2,0.7874135902175534,"['Arthralgia', 'Hot Flashes']",2012-05
MI,5,0.7025615973336699,"['Hiccup', 'Tics', 'Myokymia']",2012-05
MN,1,0.6328347039534751,"['Coprophagia', 'Susac Syndrome']",2012-05
MO,2,0.6377196109581387,"['Fatigue', 'Ataxia']",2012-05
MS,12,0.6768513995244411,"['Hypoventilation', 'Alien Hand Syndrome', 'Tetany', 'Flushing', 'Snoring']",2012-05
MT,1,0.6374039212037977,"['Blindness', 'Obesity', 'Hemiplegia', 'Ataxia']",2012-05
NC,8,0.6070134353829051,"['Morning Sickness', 'Mouth Breathing']",2012-05
ND,4,0.6242970558876221,"['Aphasia', 'Flushing', 'Constipation']",2012-05
NE,7,0.6634870024880464,"['Anisocoria', 'Dizziness']",2012-05
NH,9,0.8649458409486457,"['Dizziness', 'Morning Sickness']",2012-05
NJ,13,0.7534360053787965,"['Neck Pain', 'Fasciculation']",2012-05
NM,2,0.8663625503045331,"['Feminization', 'Back Pain']",2012-05
NV,4,0.6368021803723797,"['Myotonia', 'Dyspnea', 'Coprophagia']",2012-05
NY,5,0.579687837409473,"['Angina Pectoris', 'Bulimia', 'Paraplegia', 'Heart Murmurs']",2012-05
OH,18,0.6331622371202674,"['Arthralgia', 'Dysmenorrhea', 'Hyperesthesia']",2012-05
OK,2,0.7709011246458984,"['Labor Pain', 'Morning Sickness', 'Muscle Cramp']",2012-05
OR,18,0.6972718693996306,"['Abdominal Pain', 'Hemianopsia']",2012-05
PA,15,0.6296880144717542,"['Sweating Sickness', 'Myoclonus', 'Synkinesis', 'Eye Pain']",2012-05
RI,2,0.7224605062306542,"['Colic', 'Tics', 'Amblyopia']",2012-05
SC,16,0.6585745024679462,"['Motion Sickness', 'Emaciation', 'Anisocoria', 'Flushing']",2012-05
SD,13,0.6898998607063087,"['Polyuria', 'Nausea']",2012-05
TN,7,0.5736940755312694,"['Gagging', 'Illusions', 'Athetosis', 'Deafness', 'Paraplegia', 'Scotoma']",2012-05
TX,15,0.6775889519359192,"['Korsakoff Syndrome', 'Vocal Cord Paralysis', 'Aphonia', 'Paraparesis', 'Reticulocytosis']",2012-05
UT,14,0.5968294066665524,"['Pain', 'Tics', 'Shoulder Pain', 'Prosopagnosia', 'Spasm', 'Purpura', 'Back Pain', 'Pallor']",2012-05
VA,3,0.6184831018237721,"['Tetany', 'Sweating Sickness', 'Miosis', 'Jaundice']",2012-05
VT,7,0.7558522042332617,"['Dyspepsia', 'Illusions', 'Amnesia']",2012-05
WA,21,0.6817289217411832,"['Pallor', 'Illusions']",2012-05
WI,5,0.6153564766343648,"['Flushing', 'Myoclonus', 'Mental Retardation']",2012-05
WV,21,0.6742637286715779,"['Tinea Pedis', 'Dyspepsia', 'Ataxia', 'Pallor']",2012-05
WY,4,0.648719738632411,"['Hallucinations', 'Motion Sickness', 'Pruritus', 'Weight Gain']",2012-05
AK,13,0.6366660611149716,"['Back Pain', 'Amnesia', 'Hyperemesis Gravidarum']",2012-06
AL,1,0.5856615300393038,"['Orthostatic Intolerance', 'Heartburn', 'Aphasia', 'Paralysis', 'Presbycusis']",2012-06
AR,1,0.7200031973546387,"['Chills', 'Amblyopia']",2012-06
AZ,1,0.7427601937205961,"['Coprophagia', 'Flatulence', 'Constipation']",2012-06
CA,1,0.6981803227514914,"['Korsakoff Syndrome', 'Eye Hemorrhage', 'Hemifacial Spasm', 'Hypercalciuria']",2012-06
CO,20,0.6591249588722055,"['Apnea', 'Spasm', 'Hypocapnia', 'Hyperacusis']",2012-06
CT,3,0.6647936778130618,"['Arthralgia', 'Seizures']",2012-06
DC,2,0.6582974682430544,"['Motion Sickness', 'Pelvic Pain']",2012-06
DE,7,0.7017447619022733,"['Flatulence', 'Nausea']",2012-06
FL,1,0.6170802309421414,"['Coprophagia', 'Reticulocytosis', 'Myokymia']",2012-06
GA,4,0.5857262310619128,"['Fetal Weight', 'Tinea Pedis', 'Facial Pain', 'Hallucinations', 'Flushing']",2012-06
HI,14,0.6445472619830114,"['Hypothermia', 'Body Weight', 'Dysuria']",2012-06
IA,1,0.6866961851584773,"['Confusion', 'Gagging', 'Gastroparesis']",2012-06
ID,5,0.7050701425981506,"['Chorea', 'Edema']",2012-06
IL,16,0.6570247609979306,"['Orthostatic Intolerance', 'Anisocoria', 'Lethargy']",2012-06
IN,12,0.7116526723683572,"['Athetosis', 'Quadriplegia']",2012-06
KS,17,0.6965934427595757,"['Hemiplegia', 'Toothache', 'Trismus']",2012-06
KY,12,0.7983078414146629,"['Hiccup', 'Fatigue']",2012-06
LA,9,0.6753170129601108,"['Orthostatic Intolerance', 'Anoxia']",2012-06
MA,10,0.6357963348697466,"['Pruritus', 'Hypercapnia', 'Quadriplegia']",2012-06
MD,13,0.7489172719181727,"['Stupor', 'Chorea']",2012-06
ME,10,0.7205330323753737,"['Photophobia', 'Low Back Pain', 'Delirium', 'Hirsutism']",2012-06
MI,5,0.649562246663077,"['Phantom Limb', 'Paresthesia', 'Persistent Vegetative State']",2012-06
MN,20,0.6255950820311379,"['Anoxia', 'Dyspnea', 'Communication Disorders']",2012-06
MO,9,0.7383152911523844,"['Prosopagnosia', 'Flank Pain', 'Agraphia']",2012-06
MS,16,0.7212598910009503,"['Dysarthria', 'Cyanosis']",2012-06
MT,13,0.6463275235175631,"['Edema', 'Amnesia', 'Headache', 'Dyslexia', 'Presbycusis']",2012-06
NC,2,0.7117718101970966,"['Hiccup', 'Hyperventilation', 'Feminization']",2012-06
ND,2,0.6041318206714434,"['Polyuria', 'Halitosis', 'Dystonia', 'Vomiting', 'Neuralgia', 'Abdominal Pain', 'Eye Pain']",2012-06
NE,1,0.613178037617795,"['Gagging', 'Edema', 'Colic', 'Confusion', 'Scotoma']",2012-06
NH,5,0.7107332932257406,"['Obesity', 'Aphasia', 'Sleep Deprivation', 'Coma', 'Flatulence', 'Diplopia']",2012-06
NJ,8,0.6735575905158968,"['Eye Pain', 'Flank Pain', 'Dyspnea']",2012-06
NM,5,0.6047497654462843,"['Polyuria', 'Dysmenorrhea', 'Hoarseness', 'Tetany', 'Hyperemesis Gravidarum']",2012-06
NV,9,0.7506599097471902,"['Urinary Incontinence', 'Hot Flashes']",2012-06
NY,19,0.8099177322542359,"['Diplopia', 'Hematemesis']",2012-06
OH,8,0.6385508733363735,"['Sweating Sickness', 'Paraparesis', 'Livedo Reticularis']",2012-06
OK,4,0.6856559164123482,"['Anisocoria', 'Anoxia', 'Neck Pain']",2012-06
OR,1,0.8737643279137356,"['Dysgeusia', 'Hemoptysis']",2012-06
PA,17,0.5972301086317444,"['Tonic Pupil', 'Aphonia', 'Apnea', 'Dyspepsia', 'Ophthalmoplegia', 'Horner Syndrome', 'Sarcopenia']",2012-06
RI,14,0.5701672885545674,"['Prosopagnosia', 'Sleep Deprivation', 'Pain']",2012-06
SC,10,0.7760941745555099,"['Abdominal Pain', 'Flatulence']",2012-06
SD,18,0.7169289797365833,"['Tetany', 'Pallor', 'Asthenia']",2012-06
TN,14,0.6157136129674313,"['Delirium', 'Echolalia']",2012-06
TX,21,0.6322028072014801,"['Eye Hemorrhage', 'Spasm', 'Waterhouse-Friderichsen Syndrome']",2012-06
UT,13,0.7012321553193638,"['Ecchymosis', 'Bulimia', 'Hiccup']",2012-06
VA,14,0.6436675549403605,"['Myotonia', 'Urinary Incontinence', 'Gagging', 'Sleep Deprivation']",2012-06
VT,17,0.721181242981976,"['Body Weight', 'Constipation']",2012-06
WA,3,0.6698251212142582,"['Hearing Loss', 'Nausea', 'Cerebellar Ataxia', 'Purpura', 'Angina Pectoris', 'Back Pain', 'Snoring', 'Dysgeusia']",2012-06
WI,1,0.7901805779420646,"['Intermittent Claudication', 'Flushing']",2012-06
WV,13,0.6839540167452082,"['Paresis', 'Dyspepsia', 'Seizures']",2012-06
WY,14,0.6059963210043973,"['Dizziness', 'Sciatica', 'Hyperemesis Gravidarum', 'Pelvic Pain']",2012-06
AK,7,0.7441788828870337,"['Dysarthria', 'Vomiting']",2012-07
AL,13,0.6393170373776259,"['Tetany', 'Photophobia', 'Toothache']",2012-07
AR,12,0.6191115858497835,"['Heartburn', 'Birth Weight', 'Nausea', 'Proteinuria', 'Hyperemesis Gravidarum', 'Amnesia', 'Sarcopenia']",2012-07
AZ,15,0.6977988018387555,"['Ophthalmoplegia', 'Constipation']",2012-07
CA,20,0.7490058673349896,"['Gastroparesis', 'Mouth Breathing']",2012-07
CO,5,0.7302389818152922,"['Motion Sickness', 'Persistent Vegetative State', 'Purpura']",2012-07
CT,21,0.7228695154773872,"['Ecchymosis', 'Myotonia', 'Oliguria']",2012-07
DC,6,0.6269146211314142,"['Motion Sickness', 'Pelvic Pain']",2012-07
DE,18,0.6681380444679826,"['Prosopagnosia', 'Fatigue', 'Hyperemesis Gravidarum']",2012-07
FL,3,0.654193808264972,"['Paraparesis', 'Myoclonus', 'Hyperacusis', 'Phantom Limb']",2012-07
GA,1,0.7222135822833664,"['Halitosis', 'Athetosis']",2012-07
HI,19,0.7222475841068716,"['Jaundice', 'Coma', 'Pallor', 'Snoring']",2012-07
IA,21,0.6229874531984441,"['Miosis', 'Hypothermia', 'Headache']",2012-07
ID,8,0.6395697591625322,"['Hiccup', 'Abdominal Pain', 'Overweight', 'Hemoptysis']",2012-07
IL,16,0.7014359446324748,"['Cachexia', 'Scotoma', 'Hypercalciuria']",2012-07
IN,2,0.7094951408403293,"['Syncope', 'Edema']",2012-07
KS,3,0.7411006185167796,"['Toothache', 'Trismus']",2012-07
KY,1,0.7265311117560787,"['Labor Pain', 'Delirium', 'Muscle Weakness']",2012-07
LA,14,0.6855169912527969,"['Paresis', 'Gastroparesis', 'Proteinuria']",2012-07
MA,13,0.6495084910066945,"['Vertigo', 'Tremor', 'Thinness', 'Hypoventilation']",2012-07
MD,7,0.6789103058273257,"['Ecchymosis', 'Muscle Cramp', 'Hydrops Fetalis']",2012-07
ME,4,0.6295650538439025,"['Earache', 'Seizures']",2012-07
MI,15,0.6703854503036516,"['Scotoma', 'Heart Murmurs']",2012-07
MN,9,0.6979202934024358,"['Polyuria', 'Sleep Disorders', 'Halitosis', 'Anisocoria', 'Shoulder Pain']",2012-07
MO,14,0.6589004763810233,"['Sciatica', 'Vertigo']",2012-07
MS,19,0.6627347623793215,"['Earache', 'Paraplegia']",2012-07
MT,9,0.7115532983246915,"['Blindness', 'Ataxia', 'Obesity']",2012-07
NC,4,0.5971672464232807,"['Nocturia', 'Jaundice', 'Hyperesthesia', 'Flushing', 'Hematemesis', 'Dyslexia']",2012-07
ND,5,0.7387599952706357,"['Polyuria', 'Halitosis', 'Dystonia', 'Neuralgia', 'Eye Pain', 'Feminization']",2012-07
NE,8,0.7002849581095983,"['Deafness', 'Neck Pain']",2012-07
NH,1,0.6684198198410264,"['Hypoventilation', 'Hypercapnia']",2012-07
NJ,12,0.7397986768233299,"['Sleep Disorders', 'Dyspepsia']",2012-07
NM,11,0.6763073602009855,"['Miosis', 'Dysmenorrhea', 'Hoarseness']",2012-07
NV,5,0.7450193152958425,"['Cyanosis', 'Hematemesis']",2012-07
NY,17,0.6431090440210442,"['Facial Paralysis', 'Purpura Fulminans', 'Pelvic Pain']",2012-07
OH,3,0.6248496015860233,"['Intermittent Claudication', 'Mouth Breathing']",2012-07
OK,3,0.6122245292725754,"['Hiccup', 'Halitosis', 'Chest Pain', 'Paralysis', 'Low Back Pain', 'Amnesia', 'Headache', 'Colic']",2012-07
OR,18,0.6249446084310837,"['Chills', 'Hyperacusis', 'Weight Gain', 'Delirium', 'Coprophagia', 'Hydrops Fetalis']",2012-07
PA,14,0.6774167126591204,"['Lethargy', 'Muscle Cramp', 'Neuralgia', 'Motion Sickness', 'Torticollis']",2012-07
RI,17,0.598784566920268,"['Arthralgia', 'Nausea', 'Sleep Deprivation', 'Flatulence', 'Cough', 'Apnea']",2012-07
SC,22,0.7250332586794614,"['Muscle Cramp', 'Amnesia']",2012-07
SD,1,0.671639827621957,"['Tetany', 'Pallor', 'Flatulence']",2012-07
TN,13,0.6825054888631591,"['Echolalia', 'Hyperesthesia']",2012-07
TX,22,0.6414771417492153,"['Tics', 'Language Disorders', 'Neuralgia']",2012-07
UT,22,0.6123778565465939,"['Chills', 'Gastroparesis', 'Stuttering', 'Labor Pain']",2012-07
VA,20,0.6623568946067614,"['Anoxia', 'Edema']",2012-07
VT,8,0.6608319064208977,"['Fever', 'Paralysis', 'Jaundice']",2012-07
WA,8,0.6286897469794831,"['Tetany', 'Polyuria', 'Hyperemesis Gravidarum', 'Hyperesthesia']",2012-07
WI,6,0.6106753869114093,"['Intermittent Claudication', 'Flushing', 'Stuttering']",2012-07
WV,14,0.6800566667203457,"['Mutism', 'Toothache', 'Muscle Weakness']",2012-07
WY,6,0.6332349429867816,"['Sciatica', 'Hearing Loss', 'Illusions', 'Tics', 'Cyanosis', 'Spasm', 'Amnesia']",2012-07
AK,14,0.6256404416458451,"['Hiccup', 'Tics', 'Snoring']",2012-08
AL,14,0.6928951408578634,"['Hemiplegia', 'Gagging']",2012-08
AR,9,0.7829274118867723,"['Hiccup', 'Vomiting']",2012-08
AZ,13,0.6803823453847628,"['Communication Disorders', 'Hypothermia', 'Hemianopsia', 'Hypercalciuria']",2012-08
CA,1,0.7003949307101557,"['Respiratory Sounds', 'Hyperkinesis']",2012-08
CO,15,0.6049496242166007,"['Diarrhea', 'Nausea', 'Pelvic Pain', 'Aphasia', 'Weight Gain', 'Amnesia', 'Hot Flashes']",2012-08
CT,14,0.6502277940503935,"['Hemiplegia', 'Feminization', 'Neuralgia']",2012-08
DC,6,0.6494565609580037,"['Tics', 'Sarcopenia']",2012-08
DE,17,0.62905110510785,"['Heartburn', 'Morning Sickness', 'Chest Pain', 'Sneezing']",2012-08
FL,9,0.726722705780666,"['Hypergammaglobulinemia', 'Morning Sickness', 'Ophthalmoplegia', 'Myokymia']",2012-08
GA,17,0.7170347218576829,"['Agnosia', 'Psychomotor Agitation', 'Angina Pectoris', 'Persistent Vegetative State']",2012-08
HI,7,0.5972860344014292,"['Delirium', 'Diarrhea', 'Pain']",2012-08
IA,14,0.7460238964589914,"['Anoxia', 'Coma']",2012-08
ID,7,0.6522630897836345,"['Birth Weight', 'Hypothermia', 'Hypoventilation', 'Dyslexia']",2012-08
IL,17,0.6453130377313572,"['Psychomotor Agitation', 'Dysuria', 'Metatarsalgia', 'Urinary Incontinence', 'Sarcopenia']",2012-08
IN,16,0.6183739898949602,"['Sweating Sickness', 'Dyslexia', 'Illusions', 'Sarcopenia']",2012-08
KS,4,0.6720648882982373,"['Nausea', 'Ecchymosis', 'Catatonia', 'Hydrops Fetalis']",2012-08
KY,1,0.6250982786397857,"['Encopresis', 'Urinary Incontinence', 'Dysgeusia']",2012-08
LA,3,0.5903183136606293,"['Hiccup', 'Anomia', 'Halitosis']",2012-08
MA,4,0.7573709769794371,"['Tremor', 'Muscle Weakness', 'Hypoventilation']",2012-08
MD,16,0.676703075303231,"['Ecchymosis', 'Muscle Cramp', 'Hydrops Fetalis']",2012-08
ME,7,0.6668436072611771,"['Dysarthria', 'Paralysis', 'Spasm']",2012-08
MI,1,0.5891881590710607,"['Birth Weight', 'Catalepsy', 'Weight Gain', 'Muscle Weakness', 'Labor Pain', 'Fatigue', 'Paraplegia']",2012-08
